12561 10
2753 0 2
792 0 1
6271 0 1
4310 0 1
1224 3 2
2943 5 1
157 3 1
11914 0 3
10209 0 1
3574 0 1
589 0 1
6820 0 1
5115 0 1
6786 3 1
10584 0 3
8639 0 40
9750 0 1
3099 0 1
1394 0 1
7625 0 25
4640 0 1
5495 3 2
4622 3 1
11149 0 28
8420 0 1
7997 6 1
3904 0 1
1959 0 1
7422 0 1
9620 3 2
8386 3 1
4378 6 1
3269 3 1
10930 0 1
8969 0 1
12487 0 5
2334 0 2
3701 0 2
1740 0 5
7971 0 20
5242 0 1
12269 0 15
6268 3 1
1706 3 1
1089 3 1
11751 0 1
8766 0 1
2115 0 6
154 0 1
6641 0 1
7752 0 1
5807 0 1
7113 0 1
11276 0 2
9571 0 16
2920 0 1
975 0 1
6182 0 2
4477 0 2
12081 0 2
10120 0 1
3485 0 1
756 0 1
6987 0 1
5026 0 2
8576 0 3
9334 3 1
9142 4 1
10511 0 1
11878 0 1
9917 0 1
3266 0 5
1305 0 1
6768 0 3
4823 0 1
10604 3 1
7578 0 5
7968 3 1
4849 0 22
7367 3 1
10292 0 1
8331 0 2
4087 0 1
1102 0 1
7333 0 1
5628 0 1
11097 0 1
9136 0 1
2501 0 3
3612 0 1
1907 0 1
8138 0 21
5153 0 1
5566 6 1
8273 0 11
1034 2 2
11662 0 1
8933 0 1
2282 0 39
321 0 1
6552 0 1
7935 0 13
5974 0 1
6984 3 1
4949 0 2
9061 2 1
1821 3 1
11443 0 1
9482 0 2
2847 0 1
118 0 1
6349 0 31
4388 0 1
5755 0 1
1636 6 1
5428 8 1
1170 6 1
12248 0 1
9279 0 1
2628 0 1
667 0 1
7154 0 4
4169 0 28
7815 4 1
2594 3 1
10678 0 1
11789 0 1
10084 0 2
3433 0 2
1472 0 20
6695 0 1
4990 0 1
9164 2 1
7710 4 1
10459 0 1
8498 0 1
2896 5 1
3998 0 4
1269 0 1
7500 0 1
5539 0 2
11008 0 1
8295 0 3
3779 0 2
1818 0 1
7281 0 16
5320 0 1
2844 3 1
10839 3 1
10373 3 1
81 6 1
10805 0 1
8844 0 11
12346 0 3
2193 0 6
488 0 1
1615 0 22
7846 0 1
9276 3 1
63 3 1
11178 5 1
11610 0 1
9649 0 12
3014 0 8
29 0 1
6516 0 11
4555 0 1
5666 0 2
7531 4 1
12175 0 1
9446 0 1
2795 0 9
834 0 1
7065 0 1
4336 0 12
5536 3 1
1811 3 1
6021 4 1
10438 6 1
7365 6 1
11956 0 15
9995 0 18
3344 0 1
631 0 21
6862 0 3
4901 0 1
10404 1 1
8608 3 1
10217 1 1
3384 0 13
2709 3 1
10370 0 3
8665 0 1
8743 5 1
3141 0 3
1180 0 1
7667 0 27
4682 0 1
1612 3 1
970 4 1
8709 6 1
1402 3 1
9079 2 1
11191 0 1
8206 0 7
3946 0 4
1985 0 1
7192 0 1
5503 0 3
4552 3 1
10972 0 1
9011 0 14
12513 0 29
2360 0 37
415 0 2
1782 0 1
12172 3 1
6052 0 1
2959 3 1
10938 3 2
2342 3 1
6930 6 1
11521 0 1
8792 0 1
2157 0 1
196 0 4
6427 0 25
7794 0 1
5833 0 1
628 3 1
779 3 1
4713 4 1
11318 0 3
9357 0 6
2706 0 1
1001 0 1
6208 0 1
4263 0 1
9022 5 1
7742 2 1
6190 3 1
12123 0 1
10162 0 1
3527 0 1
542 0 7
7029 0 18
5068 0 1
2910 2 1
949 2 1
7705 0 18
7930 4 1
1659 4 1
10537 0 1
7562 6 1
9959 0 1
3308 0 1
1347 0 1
10969 5 1
9008 3 1
11886 3 1
3274 3 2
2657 3 1
10334 0 1
8373 0 5
3857 0 1
1128 0 2
7375 0 1
5414 0 33
9424 0 1
4797 2 1
1110 3 2
10883 0 9
9178 0 3
12424 0 1
2543 0 31
3654 0 1
1693 0 2
8180 0 3
5195 0 1
11105 1 1
8146 3 1
11688 0 7
8719 0 1
2068 0 1
363 0 1
6594 0 1
11087 6 1
6000 0 1
11670 3 1
2290 3 1
7609 4 1
11485 0 1
9524 0 1
2873 0 7
912 0 1
6391 0 1
4430 0 12
9956 3 1
9339 3 1
6974 1 1
7292 4 1
9490 3 1
4714 6 1
12034 0 1
9305 0 3
2670 0 3
709 0 1
6940 0 1
4211 0 11
4127 5 1
7162 3 2
10704 0 2
11831 0 1
9077 5 1
3219 0 1
1514 0 1
6721 0 1
4760 0 4
5615 3 1
10245 0 1
4125 3 1
4024 0 1
1055 0 2
7542 0 7
5581 0 8
11084 1 1
9123 3 1
11050 0 1
9089 0 1
8406 4 1
2454 0 1
3821 0 1
1860 0 1
8091 0 1
5362 0 35
4427 5 1
5513 2 1
626 4 1
3170 5 1
1209 3 2
10847 0 10
8886 0 1
12388 0 1
2235 0 8
274 0 1
1641 0 23
7872 0 8
5927 0 1
4375 3 1
6805 6 1
2633 6 1
672 2 1
11396 0 3
9691 0 1
3040 0 1
71 0 12
6302 0 2
4597 0 1
5708 0 1
8575 0 1
12235 3 1
12201 0 1
3391 5 1
2581 0 1
876 0 16
7107 0 2
4122 0 28
9605 3 1
225 3 1
10631 0 23
11998 0 1
10037 0 1
3386 0 21
1425 0 1
6888 0 1
4943 0 5
11119 3 1
10412 0 4
8451 0 2
9818 0 1
3183 0 6
1222 0 12
7453 0 1
4724 0 1
9024 0 2
8144 1 1
11217 0 1
8232 0 1
3732 0 1
2027 0 1
11393 5 1
5273 0 1
7661 0 2
9087 3 1
8835 5 1
11517 6 1
651 4 1
10758 0 3
9053 0 2
12299 0 1
2402 0 45
441 0 1
1552 0 1
8055 0 1
6094 0 1
3417 4 1
1941 3 1
11563 0 1
9602 0 5
2967 0 3
238 0 2
6469 0 1
4508 0 1
5875 0 1
4965 3 1
4940 3 1
9870 0 20
12469 3 1
7953 3 1
9399 0 11
2748 0 1
787 0 1
6250 0 1
4289 0 9
1219 5 1
8191 4 1
7265 4 1
8686 6 1
11909 0 1
10204 0 1
3553 0 3
568 0 1
6815 0 4
5110 0 1
1167 3 1
7716 4 1
9553 3 1
10579 0 13
8618 0 27
9729 0 1
3094 0 1
1389 0 1
7620 0 32
4635 0 1
7756 5 1
12296 3 1
3501 2 1
8052 3 1
306 6 1
10360 0 1
8415 0 1
3899 0 1
1938 0 1
7401 0 1
5440 0 25
9640 3 1
7383 1 1
5422 3 1
6432 2 1
10925 0 1
8964 0 1
12466 0 24
2313 0 38
3680 0 2
1735 0 3
7966 0 1
5237 0 1
6204 6 1
4069 3 1
11730 0 1
8745 0 1
2110 0 3
149 0 1
6636 0 1
7747 0 1
5786 0 1
8540 0 7
6812 3 1
11271 0 19
9566 0 2
2915 0 1
954 0 1
6161 0 3
4456 0 1
10652 6 1
4438 3 1
12076 0 1
10115 0 1
3464 0 1
751 0 1
6982 0 22
5021 0 3
9498 2 1
3896 3 1
4404 6 1
8995 4 1
10746 0 1
11857 0 1
9896 0 1
3261 0 27
1300 0 1
6763 0 1
4802 0 1
1732 3 2
7346 1 1
10287 0 21
8326 0 3
4077 5 1
4066 0 1
1081 0 1
7312 0 2
5623 0 1
10100 6 1
7129 3 1
11092 0 1
9131 0 1
7205 6 1
2480 0 1
3607 0 3
1902 0 1
8133 0 2
5148 0 1
2912 3 1
10626 4 1
3397 4 1
10873 0 1
8912 0 20
2277 0 34
316 0 1
6547 0 1
7914 0 1
5953 0 1
3178 4 1
282 3 1
3761 3 1
11438 0 1
9477 0 1
2826 0 1
97 0 1
6328 0 13
4383 0 2
5750 0 6
7245 4 1
1165 6 1
12243 0 1
9258 0 1
2623 0 1
662 0 1
7149 0 1
4164 0 8
4747 3 2
4130 3 1
10657 0 1
10991 5 1
10079 0 3
3428 0 20
1467 0 20
6674 0 1
4969 0 1
12136 0 1
12006 3 1
11389 3 1
10454 0 10
8493 0 1
3977 0 5
1248 0 1
7495 0 1
5534 0 27
6878 2 1
9826 3 1
8891 2 1
10233 3 1
11259 0 18
8274 0 1
12544 0 1
3774 0 1
1813 0 4
7276 0 2
5315 0 27
7242 3 1
1162 5 1
10784 0 20
8839 0 1
12341 0 1
2188 0 1
483 0 1
1594 0 1
7825 0 8
6120 0 1
2620 3 1
8629 4 1
4744 4 1
5053 6 1
11605 0 1
5485 3 1
2993 0 14
8 0 1
6511 0 1
4550 0 12
5661 0 4
8937 5 1
246 3 1
7526 4 1
8993 3 1
1764 5 1
11913 6 1
9425 0 1
2790 0 1
829 0 1
7060 0 1
4331 0 1
6875 3 1
11951 0 2
9990 0 5
3339 0 1
610 0 1
6841 0 1
4880 0 1
7856 4 1
11414 5 1
8660 0 1
9771 0 10
3120 0 1
1175 0 11
7662 0 31
4677 0 20
10617 5 1
3719 3 1
965 4 1
11170 0 2
8441 0 5
3941 0 4
1980 0 1
7187 0 15
5482 0 21
1539 3 1
9456 4 1
10967 0 1
9006 0 2
12508 0 1
2355 0 1
394 0 5
1761 0 7
7237 3 2
6047 0 17
4328 3 1
9023 5 1
2170 1 1
2321 1 1
6925 6 1
11772 0 21
8787 0 10
2136 0 2
1224 5 1
6422 0 28
5510 5 1
5828 0 1
3336 3 1
11331 3 1
2735 3 1
9867 5 1
11297 0 1
9592 0 23
2701 0 10
996 0 1
6203 0 3
4242 0 1
1172 3 2
7721 2 1
8216 4 1
5257 4 1
12118 0 1
10157 0 1
3506 0 24
521 0 1
7008 0 1
5063 0 1
7184 3 1
10532 0 1
11899 0 1
9938 0 1
3303 0 33
1342 0 1
7573 0 1
4844 0 1
5792 0 1
4810 3 1
10313 0 1
8352 0 2
3852 0 18
1123 0 1
7354 0 1
5393 0 27
3201 3 2
11134 0 2
9173 0 1
12419 0 17
2522 0 23
3633 0 1
1672 0 1
8175 0 28
4141 5 1
9216 0 1
3439 4 1
11683 0 2
8954 0 1
2063 0 2
358 0 8
6589 0 1
7700 0 2
5995 0 1
11464 0 2
4311 8 1
2868 0 1
907 0 22
6370 0 1
4409 0 1
3300 3 1
4841 5 1
136 0 1
6953 7 1
11446 3 1
12285 0 1
9300 0 3
10531 0 1
2649 0 1
688 0 1
6935 0 23
4206 0 14
4357 2 1
9266 3 1
9673 3 1
2253 5 1
10699 0 1
11810 0 1
10105 0 1
3214 0 1
1509 0 20
6716 0 2
4755 0 1
8172 3 1
6506 4 1
7731 4 1
10480 0 2
8535 0 1
4019 0 3
1034 0 1
7521 0 3
5560 0 9
11079 3 1
9436 4 1
11045 0 1
4925 3 1
2433 0 1
3800 0 1
1855 0 1
8086 0 21
5357 0 17
9656 0 1
10826 0 2
8865 0 1
12383 0 1
2230 0 1
269 0 2
1636 0 1
7867 0 1
5906 0 1
6932 3 1
10088 3 2
11647 0 1
9686 0 10
3035 0 11
50 0 1
6281 0 1
4576 0 1
5703 0 19
8196 4 1
5493 4 1
7296 4 1
12196 0 16
9467 0 5
10312 0 21
871 0 1
8670 5 1
4117 0 32
12011 3 1
12162 3 1
2798 3 1
2949 3 1
11977 0 1
10016 0 7
3381 0 2
1420 0 1
6883 0 3
4922 0 1
186 4 1
2554 6 1
769 3 1
10407 0 1
8702 0 1
9813 0 1
3162 0 1
1201 0 1
7432 0 20
4719 0 1
7263 3 2
11212 0 1
8227 0 2
3727 0 1
2022 0 1
11644 3 1
5268 0 8
5700 3 1
5490 3 1
2181 0 1
10993 0 1
9032 0 23
12294 0 1
2397 0 43
436 0 1
1547 0 1
8034 0 16
6073 0 5
9631 3 1
7531 6 1
2363 1 1
11558 0 2
8829 0 6
2946 0 2
217 0 7
6448 0 1
4503 0 1
5870 0 1
1717 3 1
11339 0 2
9378 0 6
6337 3 1
2743 0 10
782 0 1
6245 0 1
4284 0 1
4716 3 2
4867 3 1
5299 4 1
12144 0 28
10199 0 1
3548 0 1
563 0 13
6794 0 1
5089 0 1
12126 3 1
3514 3 1
6104 4 1
10574 0 19
8613 0 1
9980 0 14
3073 0 1
1368 0 1
7615 0 33
4630 0 1
1967 3 1
248 4 1
301 6 1
10355 0 2
8394 0 3
3894 0 1
1933 0 1
7396 0 17
5435 0 26
10938 1 1
12495 3 2
7979 3 1
9409 4 1
7362 3 1
7116 5 1
10904 0 34
9215 0 3
12461 0 1
2308 0 39
3675 0 3
1714 0 1
7945 0 1
5216 0 1
7234 0 2
8696 6 1
5654 0 1
7784 4 1
11725 0 1
8740 0 3
2089 0 1
3447 5 1
6631 0 1
7742 0 2
5781 0 1
4954 6 1
11506 0 1
9545 0 1
2910 0 2
949 0 34
6156 0 1
4451 0 1
9095 4 1
6378 3 1
12071 0 1
9342 0 2
3459 0 1
730 0 1
10352 3 1
5000 0 5
5432 3 1
4831 3 1
1745 4 1
10334 6 1
10741 0 2
11852 0 1
9891 0 20
3240 0 3
1295 0 1
6758 0 2
4797 0 20
11642 4 1
12225 3 2
10266 0 4
8561 0 1
4061 0 4
1076 0 1
7307 0 1
5602 0 2
7739 5 1
866 4 1
1449 3 1
11087 0 1
9126 0 1
2475 0 28
3586 0 3
1881 0 1
8112 0 31
5143 0 1
7053 0 28
11670 1 1
10868 0 1
8907 0 12
12409 0 1
2256 0 1
311 0 1
6542 0 1
7909 0 1
5948 0 1
11451 3 1
4714 4 1
11417 0 11
9712 0 2
2821 0 11
92 0 2
6323 0 1
4362 0 17
5729 0 25
9287 3 1
2636 1 1
675 3 1
7955 6 1
9694 3 1
9870 6 1
2199 5 1
4760 2 1
9253 0 1
1287 0 1
641 0 1
7128 0 1
4159 0 1
1073 5 1
7304 3 1
7110 3 3
10652 0 1
12019 0 20
10058 0 9
3423 0 4
1462 0 1
11084 3 1
9123 5 1
10467 3 1
228 4 1
4172 6 1
4930 3 1
10433 0 12
8472 0 1
9855 0 18
3972 0 1
1243 0 1
7474 0 1
8904 3 1
11933 3 2
5988 0 1
11254 0 2
8269 0 4
5196 8 1
3753 0 3
1792 0 1
7271 0 1
5310 0 2
1191 6 1
4693 2 1
1623 3 1
1157 3 1
10779 0 6
5708 2 1
12320 0 5
2183 0 6
478 0 1
1589 0 1
7820 0 1
6115 0 2
11584 0 1
9639 0 1
2988 0 2
3 0 1
6490 0 1
4529 0 1
12284 0 12
8934 0 16
11566 3 1
9605 1 1
2337 3 2
11381 0 1
9420 0 1
2769 0 8
808 0 22
7055 0 34
4326 0 19
639 3 1
1725 4 1
6404 5 1
11930 0 4
10225 0 2
3334 0 1
605 0 1
11251 5 1
4875 0 1
3732 2 1
10600 0 1
8655 0 1
9766 0 1
3115 0 7
7588 5 1
7641 0 3
7719 5 1
8621 1 1
11165 0 15
8436 0 1
3920 0 2
1975 0 1
7182 0 1
5477 0 1
238 6 1
10946 0 1
8985 0 1
11633 3 2
12503 0 7
2350 0 34
389 0 1
1756 0 1
7987 0 12
6026 0 14
6435 3 1
1105 3 1
4289 6 1
8782 0 1
2131 0 1
170 0 1
6401 0 1
7768 0 1
9189 2 1
4872 3 1
11292 0 1
9587 0 29
2936 0 8
991 0 12
6198 0 1
4237 0 1
12258 0 1
8104 0 1
12131 3 1
2301 3 1
12097 0 1
10136 0 2
3501 0 5
516 0 1
7003 0 1
5042 0 5
8301 6 1
1787 4 1
6057 4 1
9501 3 1
10527 0 1
11894 0 1
9933 0 2
3282 0 2
1321 0 1
7552 0 1
4839 0 1
6951 6 1
11428 4 1
7383 3 1
4373 4 1
10308 0 22
8347 0 1
3847 0 18
1118 0 15
7349 0 14
5388 0 3
7229 3 1
2551 3 1
10274 3 1
5203 3 1
1022 4 1
7315 1 1
11113 0 1
9152 0 1
2517 0 2
3628 0 1
1667 0 1
8154 0 1
9584 3 1
3418 4 1
9134 3 1
11678 0 2
8949 0 23
2298 0 1
337 0 1
6568 0 1
7695 0 27
5990 0 1
8231 5 1
7176 6 1
5524 4 1
12131 1 1
11459 0 3
9498 0 1
2863 0 6
902 0 1
6365 0 1
4404 0 12
7901 0 1
12264 0 1
9295 0 1
2644 0 1
683 0 1
6914 0 28
4185 0 2
8185 4 1
8326 6 1
10694 0 4
11805 0 1
10100 0 43
3449 0 1
1488 0 1
6711 0 1
4750 0 20
11510 4 1
9131 2 1
10475 0 15
8514 0 1
4071 5 1
4014 0 1
1029 0 2
7516 0 2
5555 0 1
9431 4 1
6024 0 17
11024 0 1
8311 0 1
3795 0 1
1834 0 1
10423 6 1
5336 0 29
3761 1 1
10389 3 1
8684 5 1
10821 0 7
8860 0 1
12362 0 1
2209 0 1
504 0 1
1631 0 1
7862 0 1
9292 3 1
9699 3 1
79 3 1
9082 3 1
11626 0 1
9665 0 1
11767 0 1
3030 0 3
45 0 15
6276 0 2
4571 0 1
5682 0 1
11476 3 1
7115 3 1
10657 6 1
12191 0 1
9462 0 1
2811 0 1
850 0 1
7081 0 1
4096 0 1
1767 4 1
4951 3 1
6037 4 1
8096 4 1
7381 6 1
11972 0 1
10011 0 1
6969 3 1
1415 0 1
6878 0 3
4917 0 1
11321 3 1
10386 0 3
8681 0 1
9792 0 1
3157 0 6
1196 0 1
7427 0 11
8857 5 1
4815 5 1
11195 5 1
11560 3 1
986 4 1
9774 3 1
11207 0 1
8222 0 3
3962 0 1
2001 0 4
7208 0 19
5263 0 1
12307 3 1
7190 3 1
10988 0 1
9027 0 25
12529 0 1
2376 0 2
431 0 1
1542 0 1
8029 0 1
6068 0 2
11571 3 1
9610 1 1
10954 3 1
2358 3 1
11537 0 38
8808 0 1
2173 0 1
212 0 2
6443 0 2
4482 0 2
5849 0 1
9407 3 1
3657 3 1
5823 0 1
11334 0 1
9373 0 2
2722 0 1
1017 0 1
6224 0 1
4279 0 1
7296 3 2
6206 3 1
9771 2 1
12139 0 2
10178 0 1
10544 0 1
3543 0 2
558 0 13
6789 0 1
5084 0 1
965 2 1
10587 3 1
8441 6 1
10553 0 1
8592 0 1
9975 0 1
3324 0 2
1363 0 1
7594 0 7
9024 3 1
10976 3 1
382 0 1
9456 6 1
11424 0 1
2673 3 1
10350 0 1
8389 0 5
3873 0 18
1144 0 1
7391 0 1
5430 0 1
77 6 1
2136 2 1
10899 0 1
9194 0 3
12440 0 10
2559 0 3
3670 0 1
1709 0 2
7940 0 15
5211 0 1
1058 5 1
11704 0 1
8735 0 1
10077 5 1
2084 0 1
379 0 5
6610 0 1
7721 0 12
5760 0 22
11686 3 1
6162 3 1
11501 0 5
9540 0 1
2889 0 4
928 0 1
6151 0 5
4446 0 1
12050 0 5
9321 0 8
2686 0 19
725 0 1
6956 0 1
4995 0 1
7388 3 1
9101 5 1
10313 6 1
10720 0 2
11847 0 1
8837 5 1
3235 0 8
1530 0 1
6737 0 3
4776 0 1
5208 3 1
5040 0 5
7320 1 1
10261 0 1
8556 0 1
4040 0 4
1071 0 1
7302 0 21
5597 0 1
11100 1 1
3405 3 1
11066 0 2
9105 0 11
2470 0 1
3837 0 1
1876 0 1
8107 0 1
5122 0 1
6148 3 1
1225 3 2
10863 0 3
8902 0 1
12404 0 1
2251 0 4
290 0 9
1657 0 22
7888 0 13
5943 0 1
4992 3 2
5505 0 1
7870 3 1
11412 0 1
9707 0 1
3056 0 1
87 0 1
6318 0 1
4357 0 5
5724 0 3
11634 3 1
5258 4 1
5690 3 1
12217 0 1
9232 0 2
2597 0 4
892 0 23
7123 0 27
4138 0 1
9621 3 1
10647 0 1
12014 0 1
10053 0 2
3402 0 1
1441 0 1
6904 0 1
4959 0 5
1873 5 1
4837 0 1
9361 5 1
223 4 1
6886 3 1
10428 0 1
8467 0 1
9834 0 1
3199 0 6
1238 0 1
7469 0 22
5508 0 2
2248 3 1
11011 3 1
7284 1 1
4706 3 2
11233 0 1
8248 0 1
3748 0 1
2043 0 5
7250 0 16
9704 3 1
9686 6 1
10774 0 1
9069 0 27
12315 0 4
2418 0 4
457 0 1
1568 0 1
7815 0 3
6110 0 18
7120 3 3
4556 0 1
3433 4 1
7102 6 1
11579 0 1
9618 0 1
2983 0 1
254 0 2
10644 3 1
4524 0 8
5635 0 7
7386 4 1
11360 0 15
9415 0 1
2764 0 1
803 0 1
11711 0 1
8464 3 1
3196 3 1
5505 5 1
3347 3 1
2730 3 1
11925 0 1
10220 0 1
3569 0 2
584 0 13
6831 0 3
4870 0 1
1183 3 1
9569 3 1
10595 0 2
8634 0 37
9745 0 2
11341 3 1
3110 0 1
1405 0 1
7636 0 1
4651 0 17
7812 3 1
7195 3 1
12294 6 1
6985 3 1
8431 0 1
3915 0 3
1954 0 1
7417 0 1
5456 0 1
2980 3 1
2363 3 2
10358 3 1
4336 4 1
6448 2 1
10941 0 3
8980 0 1
12482 0 1
2329 0 1
3696 0 1
1751 0 1
7982 0 1
6021 0 18
800 3 1
8795 3 1
1232 6 1
3678 3 1
4170 6 1
11746 0 16
8761 0 1
2126 0 1
165 0 1
6652 0 1
7763 0 1
5802 0 1
6211 3 1
12144 2 1
11287 0 1
9582 0 1
2931 0 1
970 0 24
6177 0 1
11492 0 1
9166 0 1
4648 3 1
8206 4 1
10325 6 1
2880 0 9
12092 0 1
10131 0 28
3480 0 16
767 0 1
6998 0 24
5037 0 1
8579 3 2
10506 0 1
11873 0 1
9912 0 2
3277 0 17
1316 0 1
6779 0 2
4818 0 1
6930 2 1
1131 3 2
11521 4 1
3675 2 1
10303 0 1
8342 0 3
4082 0 4
1097 0 1
7328 0 22
5383 0 1
5519 2 1
1001 4 1
6517 6 1
11108 0 1
9147 0 1
2496 0 26
3623 0 3
1918 0 1
8149 0 1
5164 0 1
3413 4 1
8115 1 1
11657 0 3
8928 0 22
2293 0 6
332 0 7
6563 0 2
7930 0 27
10128 3 1
6349 9 1
298 3 1
3459 2 1
11454 0 1
9493 0 1
2842 0 1
113 0 1
6344 0 10
4399 0 18
7261 4 1
1181 6 1
12259 0 1
9274 0 1
2639 0 21
678 0 20
10300 3 1
4180 0 1
9098 2 1
4763 3 1
4146 3 1
11609 6 1
10673 0 2
11784 0 1
10095 0 4
3444 0 3
1483 0 1
6690 0 1
9144 3 1
6187 6 1
11688 4 1
12022 3 1
2793 3 1
10470 0 15
8509 0 2
3993 0 1
1264 0 1
7511 0 1
5550 0 1
6992 6 1
9842 3 1
12409 6 1
6542 6 1
11019 0 1
8290 0 1
12560 0 10
3790 0 18
1829 0 6
10402 2 1
5331 0 33
10438 7 1
11417 6 1
10800 0 1
8855 0 1
12357 0 3
2204 0 9
499 0 14
1610 0 1
7841 0 1
6136 0 3
2636 3 1
1107 6 1
11591 3 1
5711 3 1
11621 0 4
9660 0 1
3009 0 12
24 0 1
6527 0 1
4566 0 1
5677 0 1
6 3 1
9009 3 1
12170 0 1
9441 0 1
2806 0 12
845 0 1
7076 0 8
4347 0 1
8991 4 1
3411 4 1
1746 4 1
11967 0 1
10006 0 1
3355 0 1
626 0 21
11016 3 1
4896 0 23
4727 3 1
4878 3 1
1246 0 1
10381 0 1
8676 0 1
9787 0 2
3136 0 1
1191 0 2
7678 0 2
4693 0 21
2201 5 1
8828 0 3
6805 2 1
3735 3 1
981 4 1
3118 3 1
3216 7 1
11186 0 1
8201 0 4
3957 0 1
1996 0 1
7203 0 1
5498 0 1
9216 4 1
7107 4 1
12016 5 1
9022 0 1
12524 0 11
2371 0 1
410 0 1
1777 0 1
8008 0 16
6063 0 1
7260 3 1
7990 3 1
11247 0 1
11532 0 1
8803 0 15
2152 0 1
207 0 1
6438 0 13
7805 0 2
5844 0 1
3352 3 1
7956 6 1
4047 0 15
11313 0 1
9352 0 24
2717 0 1
1012 0 22
6219 0 2
4258 0 4
1188 3 1
10112 3 1
9590 3 1
12134 0 2
10173 0 1
3522 0 1
537 0 1
7024 0 1
5079 0 1
7200 3 2
10548 0 5
8587 0 32
9954 0 1
3319 0 3
1358 0 1
7589 0 1
4860 0 1
5443 3 1
238 4 1
10329 0 1
8368 0 1
3868 0 1
1139 0 22
7370 0 1
5409 0 6
2131 2 1
10894 0 20
9189 0 1
12435 0 1
2538 0 6
3649 0 2
1688 0 2
8191 0 5
5206 0 1
4740 4 1
11699 0 2
8714 0 1
2079 0 1
374 0 1
6605 0 1
7716 0 6
6011 0 2
4459 3 1
9729 4 1
11480 0 1
9535 0 1
2884 0 1
923 0 1
6386 0 1
4425 0 1
3467 3 2
11462 3 1
2850 3 1
10845 3 1
12045 0 1
9316 0 17
2665 0 1
704 0 2
6951 0 1
4222 0 2
4373 2 1
10715 0 10
11826 0 1
9865 0 20
3230 0 6
1525 0 1
6732 0 1
4771 0 1
8428 0 1
7315 3 1
10240 0 3
8551 0 1
4035 0 4
7096 5 1
11696 3 1
5576 0 2
9134 1 1
11061 0 1
9100 0 1
2449 0 1
3816 0 1
1871 0 1
8102 0 1
5373 0 31
8298 3 1
5264 3 1
3181 3 1
10842 0 1
8881 0 10
12399 0 20
2246 0 1
285 0 2
1652 0 1
7883 0 1
5922 0 1
6948 3 1
9720 1 1
11407 0 1
9702 0 1
3051 0 1
66 0 7
6297 0 1
4592 0 1
5719 0 1
2178 2 1
4768 3 1
8212 4 1
7312 4 1
12297 3 1
12212 0 5
9227 0 2
2576 0 4
887 0 1
7118 0 1
4133 0 24
12216 0 1
11375 3 1
4355 1 1
12178 3 1
2814 3 1
2965 3 1
10626 0 1
11993 0 1
10032 0 1
3397 0 17
1436 0 1
6899 0 26
4938 0 9
9431 6 1
7400 0 3
2707 0 2
4700 4 1
10423 0 10
8462 0 1
4953 6 1
3178 0 1
1217 0 1
7448 0 22
4735 0 9
7979 0 2
6847 6 1
7279 3 1
11228 0 1
8243 0 1
3743 0 1
2038 0 1
7245 0 1
5284 0 14
6162 6 1
10753 0 1
9128 5 1
12310 0 1
2413 0 30
452 0 1
1563 0 1
8050 0 1
6089 0 1
12024 0 1
9647 3 1
9030 3 2
9462 6 1
11574 0 1
9613 0 2
2962 0 1
233 0 2
6464 0 1
4519 0 1
5886 0 1
8079 0 15
9128 3 1
11355 0 2
9394 0 3
2759 0 2
798 0 1
6261 0 1
4300 0 1
4732 3 1
11904 0 1
10215 0 1
3564 0 1
579 0 1
4281 6 1
5105 0 1
4662 6 1
3740 3 1
986 2 1
7825 4 1
10590 0 7
8629 0 6
9740 0 14
3089 0 1
1384 0 1
7631 0 2
4646 0 1
8825 5 1
10341 6 1
11139 0 1
8410 0 1
3910 0 1
1949 0 1
7412 0 1
5451 0 1
12511 3 2
10920 0 2
8975 0 1
12477 0 23
2324 0 1
3691 0 1
1730 0 2
11352 3 1
5232 0 2
11344 0 1
5748 2 1
11741 0 1
8756 0 1
2105 0 1
144 0 1
6647 0 1
11124 6 1
5797 0 1
7860 0 1
1061 4 1
7548 4 1
11266 0 1
9561 0 2
2926 0 1
965 0 2
6172 0 5
4467 0 3
9111 4 1
4609 6 1
10126 0 1
3475 0 1
746 0 1
6977 0 1
5016 0 1
7748 2 1
10501 0 1
11868 0 1
9907 0 20
3256 0 1
1311 0 1
6774 0 1
8972 3 1
6190 0 3
3688 3 1
2189 6 1
10282 0 3
8321 0 1
4077 0 1
1092 0 28
7323 0 1
5618 0 1
7755 5 1
4745 2 1
1058 3 1
12136 5 1
9142 0 1
2491 0 34
3602 0 3
1897 0 1
8128 0 3
5159 0 1
128 0 1
11652 0 1
8923 0 22
2272 0 2
327 0 2
6558 0 4
7925 0 7
5964 0 1
3472 3 1
9321 6 1
2686 6 1
11433 0 1
9472 0 8
11620 0 1
8991 2 1
2837 0 1
108 0 22
6339 0 1
4378 0 1
5745 0 19
9303 3 1
9710 3 1
74 3 1
9886 6 1
12254 0 1
9269 0 21
2618 0 1
657 0 1
7144 0 16
4175 0 1
8374 0 3
10702 1 1
10128 0 14
9508 3 1
8442 6 1
7126 3 1
5190 4 1
1071 2 1
10668 0 1
11779 0 1
10074 0 1
3439 0 13
1478 0 16
11100 3 1
9139 5 1
12156 3 1
5780 0 1
4946 3 1
10449 0 2
8488 0 1
3988 0 3
1259 0 1
7490 0 1
5529 0 27
4311 4 1
4409 4 1
11949 3 1
11014 0 1
8285 0 1
12555 0 24
3769 0 2
1808 0 1
7287 0 3
5326 0 31
